iter,res_primal,res_dual,alpha,alpha_mu,alpha_lambda,rho,convergio,res_eq_final,res_dual_final
79,617.223805902963,1486.2476728722772,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
80,616.9338240126508,1485.58019185165,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
81,616.6439740377346,1484.913009480863,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
82,616.3542559186566,1484.246125626228,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
83,616.0646695958858,1483.5795401541145,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
84,615.7752150099185,1482.9132529309545,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
85,615.4858921012773,1482.247263823238,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
86,615.1967008105117,1481.5815726975145,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
87,614.907641078198,1480.9161794203953,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
88,614.618712844939,1480.2510838585497,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
89,614.3299160513645,1479.586285878707,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
90,614.0412506381308,1478.9217853476566,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
91,613.7527165459212,1478.257582132247,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
92,613.4643137154452,1477.5936760993877,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
93,613.1760420874393,1476.9300671160456,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
94,612.8879016026667,1476.2667550492486,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
95,612.5998922019169,1475.6037397660846,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
96,612.3120138260064,1474.9410211336992,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
